,Unnamed: 0,UniqueKey,DateSurvey,UniqueCode,Consent,PreviousDC,PreviousShambhalaDC,Female,Male,1nbinary,Trans,Gender_Unk1wn,Belief_MDMA_a,Belief_MDA_a,Belief_Ketamine_a,Belief_Cocaine_a,Belief_Methamphetamine_a,Belief_LSD_a,Belief_Unk1wn_a,Belief_Other_a,Belief_MDMA_b,Belief_MDA_b,Belief_Ketamine_b,Belief_Cocaine_b,Belief_Methamphetamine_b,Belief_LSD_b,Belief_Unk1wn_b,Belief_Other_b,Belief_Other_detail_a,Belief_Other_detail_b,Belief_MDMA_c,Belief_MDA_c,Belief_Ketamine_c,Belief_Cocaine_c,Belief_Methamphetamine_c,Belief_LSD_c,Belief_Unk1wn_c,Belief_Other_c,Belief_Other_detail_c,Type_Powder_a,Type_Crystal_a,Type_Blotter_a,Type_PressTab_a,Type_Liquid_a,Type_Gummy_a,Type_Other_a,Type_Other_detail_a,Type_Colour_a,Type_Powder_b,Type_Crystal_b,Type_Blotter_b,Type_PressTab_b,Type_Liquid_b,Type_Gummy_b,Type_Other_b,Type_Other_detail_b,Type_Colour_b,Type_Powder_c,Type_Crystal_c,Type_Blotter_c,Type_PressTab_c,Type_Liquid_c,Type_Gummy_c,Type_Other_c,Type_Other_detail_c,Type_Colour_c,Testing_Self_Friend,Testing_Self,Testing_Friends,Testing_Friends_num,Testing_Clients,Testing_Other,Testing_Other_detail,Obtained_a,Obtained_b,Obtained_c,Erlich_result_a,Colorimetric_Comments,Ehrlich_result_b,Ehrlich_result_c,Benzos_results_a,Benzo_Comments,Benzos_result_b,Benzos_results_c,FTS_results_a,FTS_Comments,FTS_results_b,FTS_results_c,FTIR_completion,FTIR_initials,FTIR_machine_num,FTIR_result_a1,FTIR_result_a2,FTIR_result_a3,FTIR_result_a4,FTIR_result_b1,FTIR_result_b2,FTIR_result_b3,FTIR_result_b4,FTIR_result_c1,FTIR_result_c2,FTIR_result_c3,FTIR_result_c4,FTIR_result_a_7_detail,FTIR_result_b_7_detail,FTIR_result_c_7_detail,GCMS_completion,GCMS_initials,GCMS_machine_num,GCMS_result_a1,GCMS_result_a2,GCMS_result_a3,GCMS_result_a4,GCMS_result_a5,GCMS_result_a6,GCMS_result_a7_detail,GCMS_result_b1,GCMS_result_b2,GCMS_result_b3,GCMS_result_b4,GCMS_result_b5,GCMS_result_b6,GCMS_result_b7_detail,GCMS_result_c1,GCMS_result_c2,GCMS_result_c3,GCMS_result_c4,GCMS_result_c5,GCMS_result_c6,GCMS_result_c_7_detail,GCMS_peak_num,GCMS_resolved,FTIR_Comment,GCMS_Comment,Discarded,Initials,Final_comments,Surprised_a,Surprised_b,Surprised_c,Surprised_detail,Satisfaction,Improvement,Intention_1change_a,Intention_More_a,Intention_Less_a,Intention_Dispose_a,Intention_Friend_a,Intention_Change_a,Intention_Naloxone_a,Intention_Other_a,Intention_Other_detail_a,Intention_1change_b,Intention_More_b,Intention_Less_b,Intention_Dispose_b,Intention_Friend_b,Intention_Change_b,Intention_Other_b,Intention_Naloxone_b,Intention_Other_detail_b,Intention_1change_c,Intention_More_c,Intention_Less_c,Intention_Dispose_c,Intention_Friend_c,Intention_Change_c,Intention_Naloxone_c,Intention_Other_c,Intention_Other_detail_c,All_belief_a,No_of_belief_a,All_belief_b,All_belief_c,No_of_belief_b,No_of_belief_c,Identified_FTIR_A,Identified_FTIR_a1,Identified_FTIR_B,Identified_FTIR_b1,Identified_FTIR_C,Identified_FTIR_c1,FTIR_Drug_names_A,FTIR_Drug_names_A1,FTIR_Drug_names_B,FTIR_Drug_names_B1,FTIR_Drug_names_C,FTIR_Drug_names_C1,No_of_poly_FTIR_A,No_of_poly_FTIR_B,No_of_poly_FTIR_C,belief_a,belief_b,belief_c,matchornotA,matchornotA1,matchornotB,matchornotB1,matchornotC,matchornotC1
82,83,83,8/8/2019,5062,0,1,,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,white,0,1,1,1,1,1,1,,grey-purple,1,1,1,1,1,1,1,,,0,0,2,1,1,1,,0,0,,3,,3,,3,,3,,1,,1,,0,JE,1,2,0,0,0,1,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ST,,1,1,,,0,,1,1,0,1,1,1,1,1,,1,1,0,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,0,1,1,1,1,1,1",1,"0,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",1,0,"2,0,0,0",2,"1,0,0,0",1,"0,0,0,0",0,['MDA'],['MDA'],['MDMA'],['MDMA'],[],[],1,1,0,['MDA'],['MDMA'],[],Match,Match,Match,Match,Match,Match
368,373,51,8/8/2019,5064,0,1,,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,WHITE,1,1,0,1,1,1,1,,BEARS,1,1,1,1,1,1,1,,,1,0,1,4,1,1,,0,0,,3,,0,,3,,3,,1,,3,,0,SC,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,AS,,0,1,,thought it was cut,0,,0,1,1,1,1,1,1,1,,1,1,1,1,0,1,1,1,,1,1,1,1,1,1,1,1,,"1,1,0,1,1,1,1,1",1,"1,1,1,1,1,0,1,1","1,1,1,1,1,1,1,1",1,0,"1,0,0,0",1,"0,0,0,0",0,"0,0,0,0",0,['MDMA'],['MDMA'],[],[],[],[],1,0,0,['Ketamine'],['LSD'],[],No match,No match,No match,No match,Match,Match
9,10,10,8/8/2019,5065,0,1,,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,WHITE,1,0,1,1,1,1,1,,WHITE,1,1,1,1,1,1,1,,,0,0,2,4,1,1,,0,0,,3,,3,,3,,3,,1,,1,,0,HR,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CA,,0,0,,THOUGHT IT WOULD BE CUT,0,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"0,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",1,0,"1,0,0,0",1,"1,0,0,0",1,"0,0,0,0",0,['MDMA'],['MDMA'],['MDMA'],['MDMA'],[],[],1,1,0,['MDMA'],['MDMA'],[],Match,Match,Match,Match,Match,Match
36,37,37,8/8/2019,5066,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,Transluscent white,1,0,1,1,1,1,1,,white,1,1,1,1,1,1,1,,,0,0,2,1,1,1,,3,1,,3,,3,,3,,3,,1,,1,,0,MM,4,2,0,0,0,3,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NPT,,1,1,,,0,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,0,1,1,1,1,1,1",1,"1,1,0,1,1,1,1,1","1,1,1,1,1,1,1,1",1,0,"2,0,0,0",2,"3,0,0,0",3,"0,0,0,0",0,['MDA'],['MDA'],['Ketamine'],['Ketamine'],[],[],1,1,0,['MDA'],['Ketamine'],[],Match,Match,Match,Match,Match,Match
655,712,68,8/8/2019,5067,0,1,,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,0,0,2,10,1,1,,1,,,3,,,,3,,,,1,,,,0,rs,6,7,0,0,0,0,0,0,0,0,0,0,0,"penut, flour, licqorice",,,0,lg,,7,,,,,,no major peaks detected,,,,,,,,,,,,,,,,,,,1,jr,,0,,,not what i expected,0,,1,1,0,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,1,1,1,1,1,0,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"7,0,0,0",7,"0,0,0,0",0,"0,0,0,0",0,['Unknown'],['Unknown'],[],[],[],[],1,0,0,['Unknown'],[],[],Match,Match,Match,Match,Match,Match
78,79,79,8/8/2019,5068,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,0,1,1,1,1,1,,grey-tan,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,0,0,2,2,1,1,,0,,,3,,,,3,,,,1,,,,0,SC,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,1,JI,,0,,,expected something else- unknown dealer,0,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"1,0,0,0",1,"0,0,0,0",0,"0,0,0,0",0,['MDMA'],['MDMA'],[],[],[],[],1,0,0,['MDMA'],[],[],Match,Match,Match,Match,Match,Match
83,84,84,8/8/2019,5069,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,white,1,0,1,1,1,1,1,,brown,1,1,1,1,1,1,1,,,0,0,2,6,1,1,,1,2,,3,,3,,3,,3,,1,,1,,0,JE,1,1,7,0,0,1,0,0,0,0,0,0,0,minnotol,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ST,,1,1,,,0,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"0,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",1,0,"1,7,0,0",1,"1,0,0,0",1,"0,0,0,0",0,"['MDMA', 'Unknown']",['MDMA'],['MDMA'],['MDMA'],[],[],2,1,0,['MDMA'],['MDMA'],[],No match,Match,Match,Match,Match,Match
10,11,11,8/8/2019,5070,0,1,,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,WHITE/GREY,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,0,0,2,1,1,1,,0,,,3,,,,3,,,,1,,,,0,HR,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,1,CA,,1,,,,0,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"1,0,0,0",1,"0,0,0,0",0,"0,0,0,0",0,['MDMA'],['MDMA'],[],[],[],[],1,0,0,['MDMA'],[],[],Match,Match,Match,Match,Match,Match
59,60,60,8/8/2019,5071,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,beige,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,1,0,1,,1,1,,0,,,3,,,,3,,,,1,,,,0,RS,6,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,JR,,1,,,,0,,1,0,1,1,0,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"1,0,0,0",1,"0,0,0,0",0,"0,0,0,0",0,['MDMA'],['MDMA'],[],[],[],[],1,0,0,['MDMA'],[],[],Match,Match,Match,Match,Match,Match
87,88,88,8/8/2019,5072,0,1,,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,unknown,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,0,0,2,2,1,1,,1,1,,3,,,,3,,,,1,,,,0,JE,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ST,,1,,,,0,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"1,0,0,0",1,"0,0,0,0",0,"0,0,0,0",0,['MDMA'],['MDMA'],[],[],[],[],1,0,0,['MDMA'],[],[],Match,Match,Match,Match,Match,Match
79,80,80,8/8/2019,5073,0,1,,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,white,0,0,1,1,1,1,1,,white-brown,1,1,1,1,1,1,1,,,0,0,2,1,1,1,,1,1,,3,,3,,3,,3,,1,,1,,0,SC,2,4,0,0,0,1,7,0,0,0,0,0,0,,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,1,JI,,1,0,,did not expect the sugar,0,,0,1,1,1,1,1,1,1,,1,1,0,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,1,1,0,1,1,1,1",1,"0,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",1,0,"4,0,0,0",4,"1,7,0,0",1,"0,0,0,0",0,['Cocaine'],['Cocaine'],"['MDMA', 'Unknown']",['MDMA'],[],[],1,2,0,['Cocaine'],['MDMA'],[],Match,Match,No match,Match,Match,Match
37,38,38,8/8/2019,5074,0,1,,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,white,1,0,1,1,1,1,1,,white,1,1,1,1,1,1,1,,,0,0,2,1,1,1,,0,0,,3,,3,,3,,3,,1,,1,,0,MM,4,4,0,0,0,3,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NPT,,1,1,,,0,maybe bigger,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,1,1,0,1,1,1,1",1,"1,1,0,1,1,1,1,1","1,1,1,1,1,1,1,1",1,0,"4,0,0,0",4,"3,0,0,0",3,"0,0,0,0",0,['Cocaine'],['Cocaine'],['Ketamine'],['Ketamine'],[],[],1,1,0,['Cocaine'],['Ketamine'],[],Match,Match,Match,Match,Match,Match
52,53,53,8/8/2019,5075,0,1,,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,off white,0,1,1,1,1,1,1,,white,1,1,1,1,1,1,1,,,0,0,2,1,1,1,,1,0,,3,,3,,3,,3,,,CA,,,0,RS,6,1,0,0,0,3,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MR,,1,1,,,0,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,0,1,1,1,1,1","1,1,1,1,1,1,1,1",1,0,"1,0,0,0",1,"3,0,0,0",3,"0,0,0,0",0,['MDMA'],['MDMA'],['Ketamine'],['Ketamine'],[],[],1,1,0,['MDMA'],['Ketamine'],[],Match,Match,Match,Match,Match,Match
112,113,113,8/8/2019,5076,0,1,,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,white,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,1,0,1,,1,1,,0,,,,CA,,,,CA,,,1,,,,0,SC,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,JI,,1,,,,0,,1,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,1,0,1,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"3,0,0,0",3,"0,0,0,0",0,"0,0,0,0",0,['Ketamine'],['Ketamine'],[],[],[],[],1,0,0,['Ketamine'],[],[],Match,Match,Match,Match,Match,Match
53,54,54,8/8/2019,5077,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,white-grey,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,0,0,2,2,1,1,,0,,,3,,,,3,,,,1,,,,0,RS,6,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,JR,,0,,,I dont trust M,0,more FTIRs,0,1,1,1,0,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"1,0,0,0",1,"0,0,0,0",0,"0,0,0,0",0,['MDMA'],['MDMA'],[],[],[],[],1,0,0,['MDMA'],[],[],Match,Match,Match,Match,Match,Match
86,87,87,8/8/2019,5078,0,1,,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,brown-white,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,0,0,2,1,1,1,,0,,,3,,,,3,,,,1,,,,0,JE,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ST,,1,,,,0,,1,1,0,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"1,0,0,0",1,"0,0,0,0",0,"0,0,0,0",0,['MDMA'],['MDMA'],[],[],[],[],1,0,0,['MDMA'],[],[],Match,Match,Match,Match,Match,Match
38,39,39,8/8/2019,5079,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,white-grey,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,1,0,1,,1,1,,0,,,3,,,,3,,,,1,,,,0,MM,4,1,7,0,0,0,0,0,0,0,0,0,0,Manitol,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NPT,,1,,,,0,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"1,7,0,0",1,"0,0,0,0",0,"0,0,0,0",0,"['MDMA', 'Unknown']",['MDMA'],[],[],[],[],2,0,0,['MDMA'],[],[],No match,Match,Match,Match,Match,Match
54,55,55,8/8/2019,5080,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,white,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,1,0,1,,1,1,,0,,,3,,,,3,,,,1,,,,0,RS,6,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,JR,,1,,,,0,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"1,0,0,0",1,"0,0,0,0",0,"0,0,0,0",0,['MDMA'],['MDMA'],[],[],[],[],1,0,0,['MDMA'],[],[],Match,Match,Match,Match,Match,Match
113,114,114,8/8/2019,5081,0,1,,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,white,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,1,0,1,,1,1,,0,,,,CA,,,,CA,,,1,,,,0,SC,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,1,JI,,1,,,,0,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,1,1,0,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"4,0,0,0",4,"0,0,0,0",0,"0,0,0,0",0,['Cocaine'],['Cocaine'],[],[],[],[],1,0,0,['Cocaine'],[],[],Match,Match,Match,Match,Match,Match
55,56,56,8/8/2019,5082,0,1,,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,white,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,0,0,2,2,1,1,,0,,,3,,,,3,,,,1,,,,0,RS,6,3,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,JR,,1,,,,0,More FTIRs,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,1,0,1,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"3,0,0,0",3,"0,0,0,0",0,"0,0,0,0",0,['Ketamine'],['Ketamine'],[],[],[],[],1,0,0,['Ketamine'],[],[],Match,Match,Match,Match,Match,Match
656,713,69,8/8/2019,5083,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,0,0,2,,1,1,,0,,,3,,,,3,,,,1,,,,0,je,1,1,7,7,0,0,0,0,0,0,0,0,0,"caffiene, n ac cysteine, amiino acid",,,0,mr,,1,7,,,,,"caffeine, msm, mdma",,,,,,,,,,,,,,,7,,,,2,st,,0,,,,0,,1,1,1,1,1,1,1,0,further testing,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"1,7,7,0",1,"0,0,0,0",0,"0,0,0,0",0,"['MDMA', 'Unknown', 'Unknown']",['MDMA'],[],[],[],[],3,0,0,['MDMA'],[],[],No match,Match,Match,Match,Match,Match
657,714,70,8/8/2019,5085,0,1,,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,,0,1,1,1,1,1,1,,,0,1,1,1,1,1,1,,,0,0,2,3,1,1,,1,1,1,3,,3,3,3,,3,3,1,,1,1,0,hr,3,1,7,0,0,0,0,0,0,0,0,0,0,lactose,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,mr,,1,1,1,,0,more stations,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"0,1,1,1,1,1,1,1","0,1,1,1,1,1,1,1",1,1,"1,7,0,0",1,"0,0,0,0",0,"0,0,0,0",0,"['MDMA', 'Unknown']",['MDMA'],[],[],[],[],2,0,0,['MDMA'],['MDMA'],['MDMA'],No match,Match,No match,No match,No match,No match
85,86,86,8/8/2019,5087,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,white,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,,,0,0,2,1,1,1,,0,,,3,,,,3,,,,1,,,,0,JE,1,1,7,0,0,0,0,0,0,0,0,0,0,creatine,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ST,,0,,,thought it was cut with msm,0,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",0,0,"1,7,0,0",1,"0,0,0,0",0,"0,0,0,0",0,"['MDMA', 'Unknown']",['MDMA'],[],[],[],[],2,0,0,['MDMA'],[],[],No match,Match,Match,Match,Match,Match
185,186,186,8/8/2019,5090,0,1,,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,white,0,1,1,1,1,1,1,,white,1,1,1,1,1,1,1,,,0,0,2,1,1,1,,0,0,,3,,3,,3,,3,,,CA,,,0,GB,6,1,4,0,0,1,7,0,0,0,0,0,0,,manitol-unidentified sugar,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KB,,1,1,,,0,,0,1,1,1,0,1,1,1,,0,1,1,1,0,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"0,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1",1,0,"1,4,0,0",1,"1,7,0,0",1,"0,0,0,0",0,"['MDMA', 'Cocaine']",['MDMA'],"['MDMA', 'Unknown']",['MDMA'],[],[],2,2,0,['MDMA'],['MDMA'],[],No match,Match,No match,Match,Match,Match
619,676,32,8/8/2019,5091,0,1,,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,,,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,,white,1,1,0,1,1,1,1,,,1,1,1,1,1,1,1,,,1,0,1,,1,1,,1,1,,3,,0,,3,,3,,1,,3,,0,sg,,1,7,0,0,0,0,0,0,0,0,0,0,mannitol,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,jz,,1,1,,,0,make more ftirs,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"0,1,1,1,1,1,1,1",1,"1,1,1,1,1,0,1,1","1,1,1,1,1,1,1,1",1,0,"1,7,0,0",1,"0,0,0,0",0,"0,0,0,0",0,"['MDMA', 'Unknown']",['MDMA'],[],[],[],[],2,0,0,['MDMA'],['LSD'],[],No match,Match,No match,No match,Match,Match
178,179,179,8/8/2019,5096,0,1,,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,,,1,0,1,1,1,1,1,,,1,1,1,1,1,1,1,,,1,0,1,,1,1,,0,0,,3,,3,,3,,3,,1,,1,,0,RH,2,4,0,0,0,3,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,RH,,1,1,,,0,,0,1,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,"1,1,1,0,1,1,1,1",1,"1,1,0,1,1,1,1,1","1,1,1,1,1,1,1,1",1,0,"4,0,0,0",4,"3,0,0,0",3,"0,0,0,0",0,['Cocaine'],['Cocaine'],['Ketamine'],['Ketamine'],[],[],1,1,0,['Cocaine'],['Ketamine'],[],Match,Match,Match,Match,Match,Match
